committed,environment,match_formal,method,mismatch,repeat,repeat_deterministic,repeat_difference,selected_candidate,semantic_status,state_id,typed_reason
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,563bc8997736bb471ed161714451176a26c82e37c1c86862d8d18059b46281ed,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,563bc8997736bb471ed161714451176a26c82e37c1c86862d8d18059b46281ed,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,563bc8997736bb471ed161714451176a26c82e37c1c86862d8d18059b46281ed,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,563bc8997736bb471ed161714451176a26c82e37c1c86862d8d18059b46281ed,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,563bc8997736bb471ed161714451176a26c82e37c1c86862d8d18059b46281ed,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,591e9d6a822894b09185290e0772c77cd1df78239bc081ceaec6ac0103b4bc3c,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,591e9d6a822894b09185290e0772c77cd1df78239bc081ceaec6ac0103b4bc3c,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,591e9d6a822894b09185290e0772c77cd1df78239bc081ceaec6ac0103b4bc3c,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,591e9d6a822894b09185290e0772c77cd1df78239bc081ceaec6ac0103b4bc3c,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,591e9d6a822894b09185290e0772c77cd1df78239bc081ceaec6ac0103b4bc3c,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,591e9d6a822894b09185290e0772c77cd1df78239bc081ceaec6ac0103b4bc3c,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,591e9d6a822894b09185290e0772c77cd1df78239bc081ceaec6ac0103b4bc3c,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,591e9d6a822894b09185290e0772c77cd1df78239bc081ceaec6ac0103b4bc3c,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,5a07835e9ae5cc487172a9a5722cb9653f6eabd943f1bf643056ed9455f1e455,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,5a07835e9ae5cc487172a9a5722cb9653f6eabd943f1bf643056ed9455f1e455,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,5a07835e9ae5cc487172a9a5722cb9653f6eabd943f1bf643056ed9455f1e455,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,5a07835e9ae5cc487172a9a5722cb9653f6eabd943f1bf643056ed9455f1e455,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,5a07835e9ae5cc487172a9a5722cb9653f6eabd943f1bf643056ed9455f1e455,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,5a07835e9ae5cc487172a9a5722cb9653f6eabd943f1bf643056ed9455f1e455,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,5a07835e9ae5cc487172a9a5722cb9653f6eabd943f1bf643056ed9455f1e455,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,5a07835e9ae5cc487172a9a5722cb9653f6eabd943f1bf643056ed9455f1e455,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,5bb553d5d5428e6660ada112b8a9a833d27f7875a0860cc0f04d4ba667119ea2,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,5bb553d5d5428e6660ada112b8a9a833d27f7875a0860cc0f04d4ba667119ea2,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,5bb553d5d5428e6660ada112b8a9a833d27f7875a0860cc0f04d4ba667119ea2,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,5bb553d5d5428e6660ada112b8a9a833d27f7875a0860cc0f04d4ba667119ea2,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,5bb553d5d5428e6660ada112b8a9a833d27f7875a0860cc0f04d4ba667119ea2,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,5bb553d5d5428e6660ada112b8a9a833d27f7875a0860cc0f04d4ba667119ea2,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,5bb553d5d5428e6660ada112b8a9a833d27f7875a0860cc0f04d4ba667119ea2,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,5bb553d5d5428e6660ada112b8a9a833d27f7875a0860cc0f04d4ba667119ea2,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,5da504b0103fee60d127a07e33fbd66c35003cf0f794b1b85f5f85bdff77a22e,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,5da504b0103fee60d127a07e33fbd66c35003cf0f794b1b85f5f85bdff77a22e,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,5da504b0103fee60d127a07e33fbd66c35003cf0f794b1b85f5f85bdff77a22e,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,5da504b0103fee60d127a07e33fbd66c35003cf0f794b1b85f5f85bdff77a22e,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,5da504b0103fee60d127a07e33fbd66c35003cf0f794b1b85f5f85bdff77a22e,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,5da504b0103fee60d127a07e33fbd66c35003cf0f794b1b85f5f85bdff77a22e,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,5da504b0103fee60d127a07e33fbd66c35003cf0f794b1b85f5f85bdff77a22e,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,5da504b0103fee60d127a07e33fbd66c35003cf0f794b1b85f5f85bdff77a22e,PrimalInfeasible
False,E6_FLIGHT_SAFER,True,B0_CURRENT_CBF_ONLY,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,01aeadade59622e7afcd1c10e9715e32030cf02026456c4aed3d403c69efd0b8,CURRENT_FULL_QUERY_INFEASIBLE
False,E6_FLIGHT_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,01aeadade59622e7afcd1c10e9715e32030cf02026456c4aed3d403c69efd0b8,CURRENT_FULL_QUERY_INFEASIBLE
False,E6_FLIGHT_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,01aeadade59622e7afcd1c10e9715e32030cf02026456c4aed3d403c69efd0b8,CURRENT_FULL_QUERY_INFEASIBLE
False,E6_FLIGHT_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,01aeadade59622e7afcd1c10e9715e32030cf02026456c4aed3d403c69efd0b8,CURRENT_FULL_QUERY_INFEASIBLE
False,E6_FLIGHT_SAFER,True,B0_CURRENT_CBF_ONLY,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,01aeadade59622e7afcd1c10e9715e32030cf02026456c4aed3d403c69efd0b8,CURRENT_FULL_QUERY_INFEASIBLE
False,E6_FLIGHT_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,01aeadade59622e7afcd1c10e9715e32030cf02026456c4aed3d403c69efd0b8,CURRENT_FULL_QUERY_INFEASIBLE
False,E6_FLIGHT_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,01aeadade59622e7afcd1c10e9715e32030cf02026456c4aed3d403c69efd0b8,CURRENT_FULL_QUERY_INFEASIBLE
False,E6_FLIGHT_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,01aeadade59622e7afcd1c10e9715e32030cf02026456c4aed3d403c69efd0b8,CURRENT_FULL_QUERY_INFEASIBLE
False,E6_FLIGHT_SAFER,True,B0_CURRENT_CBF_ONLY,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,06acbdd51434ffeec1da7bb9007aeab82aa77a0b3e8ed604e04307c987ac45ad,PrimalInfeasible
False,E6_FLIGHT_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,06acbdd51434ffeec1da7bb9007aeab82aa77a0b3e8ed604e04307c987ac45ad,PrimalInfeasible
False,E6_FLIGHT_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,06acbdd51434ffeec1da7bb9007aeab82aa77a0b3e8ed604e04307c987ac45ad,PrimalInfeasible
False,E6_FLIGHT_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,06acbdd51434ffeec1da7bb9007aeab82aa77a0b3e8ed604e04307c987ac45ad,PrimalInfeasible
False,E6_FLIGHT_SAFER,True,B0_CURRENT_CBF_ONLY,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,06acbdd51434ffeec1da7bb9007aeab82aa77a0b3e8ed604e04307c987ac45ad,PrimalInfeasible
False,E6_FLIGHT_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,06acbdd51434ffeec1da7bb9007aeab82aa77a0b3e8ed604e04307c987ac45ad,PrimalInfeasible
False,E6_FLIGHT_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,06acbdd51434ffeec1da7bb9007aeab82aa77a0b3e8ed604e04307c987ac45ad,PrimalInfeasible
False,E6_FLIGHT_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,06acbdd51434ffeec1da7bb9007aeab82aa77a0b3e8ed604e04307c987ac45ad,PrimalInfeasible
False,E6_FLIGHT_SAFER,True,B0_CURRENT_CBF_ONLY,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,0777bee697e0cc7a147ae5244e26b119fd90ec1854bb36270068ed0a8246e0cb,PrimalInfeasible
False,E6_FLIGHT_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,0777bee697e0cc7a147ae5244e26b119fd90ec1854bb36270068ed0a8246e0cb,PrimalInfeasible
False,E6_FLIGHT_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,0777bee697e0cc7a147ae5244e26b119fd90ec1854bb36270068ed0a8246e0cb,PrimalInfeasible
False,E6_FLIGHT_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,0777bee697e0cc7a147ae5244e26b119fd90ec1854bb36270068ed0a8246e0cb,PrimalInfeasible
False,E6_FLIGHT_SAFER,True,B0_CURRENT_CBF_ONLY,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,0777bee697e0cc7a147ae5244e26b119fd90ec1854bb36270068ed0a8246e0cb,PrimalInfeasible
False,E6_FLIGHT_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,0777bee697e0cc7a147ae5244e26b119fd90ec1854bb36270068ed0a8246e0cb,PrimalInfeasible
False,E6_FLIGHT_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,0777bee697e0cc7a147ae5244e26b119fd90ec1854bb36270068ed0a8246e0cb,PrimalInfeasible
False,E6_FLIGHT_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,0777bee697e0cc7a147ae5244e26b119fd90ec1854bb36270068ed0a8246e0cb,PrimalInfeasible
False,E6_FLIGHT_SAFER,True,B0_CURRENT_CBF_ONLY,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,08337021ba1c3d87414d7f0f7acfcac0e371afc3fbe6a5cb191cdda80fedcd5d,PrimalInfeasible
False,E6_FLIGHT_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,08337021ba1c3d87414d7f0f7acfcac0e371afc3fbe6a5cb191cdda80fedcd5d,PrimalInfeasible
False,E6_FLIGHT_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,08337021ba1c3d87414d7f0f7acfcac0e371afc3fbe6a5cb191cdda80fedcd5d,PrimalInfeasible
False,E6_FLIGHT_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,08337021ba1c3d87414d7f0f7acfcac0e371afc3fbe6a5cb191cdda80fedcd5d,PrimalInfeasible
False,E6_FLIGHT_SAFER,True,B0_CURRENT_CBF_ONLY,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,08337021ba1c3d87414d7f0f7acfcac0e371afc3fbe6a5cb191cdda80fedcd5d,PrimalInfeasible
False,E6_FLIGHT_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,08337021ba1c3d87414d7f0f7acfcac0e371afc3fbe6a5cb191cdda80fedcd5d,PrimalInfeasible
False,E6_FLIGHT_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,08337021ba1c3d87414d7f0f7acfcac0e371afc3fbe6a5cb191cdda80fedcd5d,PrimalInfeasible
False,E6_FLIGHT_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,08337021ba1c3d87414d7f0f7acfcac0e371afc3fbe6a5cb191cdda80fedcd5d,PrimalInfeasible
False,E6_FLIGHT_SAFER,True,B0_CURRENT_CBF_ONLY,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,09ef865ed528a671c50c220cb21c300d9a39d74179470423445cafdbdef72da2,PrimalInfeasible
False,E6_FLIGHT_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,09ef865ed528a671c50c220cb21c300d9a39d74179470423445cafdbdef72da2,PrimalInfeasible
False,E6_FLIGHT_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,09ef865ed528a671c50c220cb21c300d9a39d74179470423445cafdbdef72da2,PrimalInfeasible
False,E6_FLIGHT_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,09ef865ed528a671c50c220cb21c300d9a39d74179470423445cafdbdef72da2,PrimalInfeasible
False,E6_FLIGHT_SAFER,True,B0_CURRENT_CBF_ONLY,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,09ef865ed528a671c50c220cb21c300d9a39d74179470423445cafdbdef72da2,PrimalInfeasible
False,E6_FLIGHT_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,09ef865ed528a671c50c220cb21c300d9a39d74179470423445cafdbdef72da2,PrimalInfeasible
False,E6_FLIGHT_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,09ef865ed528a671c50c220cb21c300d9a39d74179470423445cafdbdef72da2,PrimalInfeasible
False,E6_FLIGHT_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,09ef865ed528a671c50c220cb21c300d9a39d74179470423445cafdbdef72da2,PrimalInfeasible
False,E6_FLIGHT_SAFER,True,B0_CURRENT_CBF_ONLY,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,0e45383538fdd57d52ada874c7a69b2ebbbffb82a95fb21c48898300a56c1a95,PrimalInfeasible
False,E6_FLIGHT_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,0e45383538fdd57d52ada874c7a69b2ebbbffb82a95fb21c48898300a56c1a95,PrimalInfeasible
False,E6_FLIGHT_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,0e45383538fdd57d52ada874c7a69b2ebbbffb82a95fb21c48898300a56c1a95,PrimalInfeasible
False,E6_FLIGHT_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,0e45383538fdd57d52ada874c7a69b2ebbbffb82a95fb21c48898300a56c1a95,PrimalInfeasible
False,E6_FLIGHT_SAFER,True,B0_CURRENT_CBF_ONLY,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,0e45383538fdd57d52ada874c7a69b2ebbbffb82a95fb21c48898300a56c1a95,PrimalInfeasible
False,E6_FLIGHT_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,0e45383538fdd57d52ada874c7a69b2ebbbffb82a95fb21c48898300a56c1a95,PrimalInfeasible
False,E6_FLIGHT_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,0e45383538fdd57d52ada874c7a69b2ebbbffb82a95fb21c48898300a56c1a95,PrimalInfeasible
False,E6_FLIGHT_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,0e45383538fdd57d52ada874c7a69b2ebbbffb82a95fb21c48898300a56c1a95,PrimalInfeasible
True,E6_FLIGHT_SAFER,True,B0_CURRENT_CBF_ONLY,{},1,,,PRIMARY-CBF-FILTERED,CERTIFIED_NOMINAL_CONTROL,109361dab8f9d2e7187eaa6d9b480caa32019d3f888db481c19fe6316dd7f7ed,B0_CURRENT_FULL_QUERY_AND_ACTUATOR_PASS
True,E6_FLIGHT_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},1,,,PRIMARY-CBF-FILTERED,CERTIFIED_NOMINAL_CONTROL,109361dab8f9d2e7187eaa6d9b480caa32019d3f888db481c19fe6316dd7f7ed,B1_IMMEDIATE_SEGMENT_PASS
True,E6_FLIGHT_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},1,,,terminal-zero-hold,CERTIFIED_TERMINAL_ACTION,109361dab8f9d2e7187eaa6d9b480caa32019d3f888db481c19fe6316dd7f7ed,CERTIFIED_TERMINAL_ACTION
True,E6_FLIGHT_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},1,,,terminal-zero-hold,CERTIFIED_TERMINAL_ACTION,109361dab8f9d2e7187eaa6d9b480caa32019d3f888db481c19fe6316dd7f7ed,CERTIFIED_TERMINAL_ACTION
True,E6_FLIGHT_SAFER,True,B0_CURRENT_CBF_ONLY,{},2,True,{},PRIMARY-CBF-FILTERED,CERTIFIED_NOMINAL_CONTROL,109361dab8f9d2e7187eaa6d9b480caa32019d3f888db481c19fe6316dd7f7ed,B0_CURRENT_FULL_QUERY_AND_ACTUATOR_PASS
True,E6_FLIGHT_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},2,True,{},PRIMARY-CBF-FILTERED,CERTIFIED_NOMINAL_CONTROL,109361dab8f9d2e7187eaa6d9b480caa32019d3f888db481c19fe6316dd7f7ed,B1_IMMEDIATE_SEGMENT_PASS
True,E6_FLIGHT_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},2,True,{},terminal-zero-hold,CERTIFIED_TERMINAL_ACTION,109361dab8f9d2e7187eaa6d9b480caa32019d3f888db481c19fe6316dd7f7ed,CERTIFIED_TERMINAL_ACTION
True,E6_FLIGHT_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},2,True,{},terminal-zero-hold,CERTIFIED_TERMINAL_ACTION,109361dab8f9d2e7187eaa6d9b480caa32019d3f888db481c19fe6316dd7f7ed,CERTIFIED_TERMINAL_ACTION
False,E6_FLIGHT_SAFER,True,B0_CURRENT_CBF_ONLY,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,11d9fd665d3c71d1b6818c174bc38df1413d28acca5abcbd22d77a09a8fa9898,PrimalInfeasible
False,E6_FLIGHT_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,11d9fd665d3c71d1b6818c174bc38df1413d28acca5abcbd22d77a09a8fa9898,PrimalInfeasible
False,E6_FLIGHT_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,11d9fd665d3c71d1b6818c174bc38df1413d28acca5abcbd22d77a09a8fa9898,PrimalInfeasible
False,E6_FLIGHT_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,11d9fd665d3c71d1b6818c174bc38df1413d28acca5abcbd22d77a09a8fa9898,PrimalInfeasible
False,E6_FLIGHT_SAFER,True,B0_CURRENT_CBF_ONLY,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,11d9fd665d3c71d1b6818c174bc38df1413d28acca5abcbd22d77a09a8fa9898,PrimalInfeasible
False,E6_FLIGHT_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,11d9fd665d3c71d1b6818c174bc38df1413d28acca5abcbd22d77a09a8fa9898,PrimalInfeasible
False,E6_FLIGHT_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,11d9fd665d3c71d1b6818c174bc38df1413d28acca5abcbd22d77a09a8fa9898,PrimalInfeasible
False,E6_FLIGHT_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,11d9fd665d3c71d1b6818c174bc38df1413d28acca5abcbd22d77a09a8fa9898,PrimalInfeasible
