row_id,metric_name,formula,formula_source,threshold,units,comparator,threshold_source,first_introduced_task,first_commit,source_file,source_line,rationale_text,affected_maps,later_versions,changed_without_calibration,decision_role,scientifically_defensible,current_recommendation,failure_implication,non_implication
T00084,coverage,accepted_target_count / target_count,PROJECT_DEFINED_METRIC,0.041003,ratio,<=,PROJECT_HEURISTIC,replica_bounded_direct_goal_gt_gaussian_map_v1,a3caae6a3419e59931d17f258c572bd6d04c79a1,reproduction/cross_dataset/replica_bounded_direct_goal_gt_gaussian_map_v1/REPORT_REPLICA_BOUNDED_DIRECT_GOAL_GT_GAUSSIAN_MAP_V1.md,40,COARSE: voxel=0.08 m; gaussians=139674; payload=11174400 B; coverage=PASS; free-space=FAIL; retained=0.82; intrusion p95/p99/max=0.041003/0.046316/0.056760 m.,Replica,computed_in_threshold_version_history.json,True,LEGACY_UNCALIBRATED_HARD_GATE,False,downgrade_to_descriptive_or_conditionally_calibrated,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00085,coverage,accepted_target_count / target_count,PROJECT_DEFINED_METRIC,0.0947284459377,ratio,>=,PROJECT_HEURISTIC,arkitscenes_spatial_group_split_contract_v2,9f068e1708e7422e3e53c01c96fa29242be35f0a,reproduction/cross_dataset/arkitscenes_spatial_group_split_contract_v2/validation/validation_result.json,1,"{""actual_score"":[0,53,[""2634732ff3dbf537e9fe891bc0ffa43a6335200149e91dc877ebb27c098352b5"",""29ab6b5c8d2ccb351ae9796f5416c93c1815f6231e9a2127654f8c7ee76e0237"",""2bf3e0e1018aff9a9cac8e293aab5658c713f5f6e75c1fea91bf543ec64948f4"",""39ccbd2746a697972c8a4b369fe373fb70980fc84a51fe51156fe5e4a9fbcdc9"",""48c52d5778e53ee5885c6daee04908eeee626b25893af9fcfb0be0fee855d95d""]],""asset_root_derived_from_v1_record"":""source"",""cross_split_group_edge_count"":0,""discarded_frame_count"":0,""duplicate_record_count"":0,""fragment",ARKitScenes,computed_in_threshold_version_history.json,True,LEGACY_UNCALIBRATED_HARD_GATE,False,downgrade_to_descriptive_or_conditionally_calibrated,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00086,coverage,accepted_target_count / target_count,PROJECT_DEFINED_METRIC,0.0947284459377,ratio,>=,PROJECT_HEURISTIC,arkitscenes_split_v2_canonical_git_blob_identity_v1,a3a8eaad07c00863b6b49005b0fcc3e239683cc6,reproduction/cross_dataset/arkitscenes_split_v2_canonical_git_blob_identity_v1/server_v2_validation_result.json,1,"{""actual_score"":[0,53,[""2634732ff3dbf537e9fe891bc0ffa43a6335200149e91dc877ebb27c098352b5"",""29ab6b5c8d2ccb351ae9796f5416c93c1815f6231e9a2127654f8c7ee76e0237"",""2bf3e0e1018aff9a9cac8e293aab5658c713f5f6e75c1fea91bf543ec64948f4"",""39ccbd2746a697972c8a4b369fe373fb70980fc84a51fe51156fe5e4a9fbcdc9"",""48c52d5778e53ee5885c6daee04908eeee626b25893af9fcfb0be0fee855d95d""]],""asset_root_derived_from_v1_record"":""source"",""cross_split_group_edge_count"":0,""discarded_frame_count"":0,""duplicate_record_count"":0,""fragment",ARKitScenes,computed_in_threshold_version_history.json,True,LEGACY_UNCALIBRATED_HARD_GATE,False,downgrade_to_descriptive_or_conditionally_calibrated,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00087,coverage,accepted_target_count / target_count,PROJECT_DEFINED_METRIC,0.1,ratio,<=,PROJECT_HEURISTIC,replica_bounded_direct_goal_gt_gaussian_map_v1,a3caae6a3419e59931d17f258c572bd6d04c79a1,reproduction/cross_dataset/replica_bounded_direct_goal_gt_gaussian_map_v1/REPORT_REPLICA_BOUNDED_DIRECT_GOAL_GT_GAUSSIAN_MAP_V1.md,19,"Componentwise vmax=0.10 m/s and umax=0.10 m/s2. Two fresh 10,000-fixture validations passed with zero post-QP clipping and zero infeasible fallback to u_des.",Replica,computed_in_threshold_version_history.json,True,LEGACY_UNCALIBRATED_HARD_GATE,False,downgrade_to_descriptive_or_conditionally_calibrated,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00088,coverage,accepted_target_count / target_count,PROJECT_DEFINED_METRIC,0.1,ratio,<=,PROJECT_HEURISTIC,replica_bounded_direct_goal_gt_gaussian_map_v1,a3caae6a3419e59931d17f258c572bd6d04c79a1,reproduction/cross_dataset/replica_bounded_direct_goal_gt_gaussian_map_v1/finalize_bounded_replica_benchmark.py,223,"""Componentwise vmax=0.10 m/s and umax=0.10 m/s2. Two fresh 10,000-fixture validations passed with zero post-QP clipping and zero infeasible fallback to u_des."", """",",Replica,computed_in_threshold_version_history.json,True,LEGACY_UNCALIBRATED_HARD_GATE,False,downgrade_to_descriptive_or_conditionally_calibrated,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00089,coverage,accepted_target_count / target_count,PROJECT_DEFINED_METRIC,0.1,ratio,==,PROJECT_HEURISTIC,replica_render_protocol_v3_coverage_qualification_v1,1b8fabb504235774885e40e28bd2ea83032a1bb8,reproduction/cross_dataset/replica_render_protocol_v3_coverage_qualification_v1/REPLICA_RENDER_PROTOCOL_V3_CONTRACT.json,23,"""independent_valid_hit_fraction_threshold"": 0.1,",Replica,computed_in_threshold_version_history.json,True,LEGACY_UNCALIBRATED_HARD_GATE,False,downgrade_to_descriptive_or_conditionally_calibrated,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00090,coverage,accepted_target_count / target_count,PROJECT_DEFINED_METRIC,0.1,ratio,>=,SOFTWARE_NUMERICAL_TOLERANCE,replica_render_protocol_v3_coverage_qualification_v1,1b8fabb504235774885e40e28bd2ea83032a1bb8,reproduction/cross_dataset/replica_render_protocol_v3_coverage_qualification_v1/REPORT_REPLICA_RENDER_PROTOCOL_V3_QUALIFICATION.md,17,The CPU-only float64 direct-mesh BVH evaluated 3072 candidate views and 3904512 rays. View qualification requires finite valid near/far hit fraction >=0.10 and a front-facing hit; 1858 views and 373 full location triplets passed. Reference A/B agreed on 8/8 required key rays.,Replica,computed_in_threshold_version_history.json,False,INTEGRITY_HARD_GATE,True,retain_as_integrity_gate,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00091,coverage,accepted_target_count / target_count,PROJECT_DEFINED_METRIC,0.1,ratio,==,PROJECT_HEURISTIC,replica_render_protocol_v3_coverage_qualification_v1,1b8fabb504235774885e40e28bd2ea83032a1bb8,reproduction/cross_dataset/replica_render_protocol_v3_coverage_qualification_v1/freeze_replica_v3_protocol_contract.py,36,"""independent_valid_hit_fraction_threshold"": 0.10,",Replica,computed_in_threshold_version_history.json,True,LEGACY_UNCALIBRATED_HARD_GATE,False,downgrade_to_descriptive_or_conditionally_calibrated,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00092,coverage,accepted_target_count / target_count,PROJECT_DEFINED_METRIC,0.1,ratio,>=,PROJECT_HEURISTIC,replica_render_protocol_v3_coverage_qualification_v1,1b8fabb504235774885e40e28bd2ea83032a1bb8,reproduction/cross_dataset/replica_render_protocol_v3_coverage_qualification_v1/qualify_replica_v3_independent_coverage.py,88,passed = len(valid) / 1271 >= 0.10 and len(front) > 0 and len(valid) == len(distances),Replica,computed_in_threshold_version_history.json,True,LEGACY_UNCALIBRATED_HARD_GATE,False,downgrade_to_descriptive_or_conditionally_calibrated,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00093,coverage,accepted_target_count / target_count,PROJECT_DEFINED_METRIC,0.1,ratio,>=,SOFTWARE_NUMERICAL_TOLERANCE,replica_render_protocol_v3_coverage_qualification_v1,1b8fabb504235774885e40e28bd2ea83032a1bb8,reproduction/cross_dataset/replica_render_protocol_v3_coverage_qualification_v1/validate_replica_v3_protocol.py,105,"""# Replica Render Protocol V3 Pre-Render Coverage Qualification"", """", f""**FINAL_STATUS:** `{status}`"", """", ""## 1. Frozen V1/V2/asset-audit boundary"", ""The frozen asset audit remains authoritative: V1 has 32 joint RGB/depth failures caused by direct `mesh.ply` geometry-coverage gaps; frame_0034 is a separate sparse, dark RGB-only view. V3 is `NEW_PREQUALIFIED_REPLICA_RENDER_PROTOCOL_V3`, never a repaired, cleaned, filtered, or republished V1 dataset. It does not delete V1 failures."", """", ""## 2. A",Replica,computed_in_threshold_version_history.json,False,INTEGRITY_HARD_GATE,True,retain_as_integrity_gate,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00094,coverage,accepted_target_count / target_count,PROJECT_DEFINED_METRIC,0.1,ratio,<,SOFTWARE_NUMERICAL_TOLERANCE,replica_render_protocol_v3_coverage_qualification_v1,1b8fabb504235774885e40e28bd2ea83032a1bb8,reproduction/cross_dataset/replica_render_protocol_v3_coverage_qualification_v1/validate_replica_v3_protocol.py,105,"""# Replica Render Protocol V3 Pre-Render Coverage Qualification"", """", f""**FINAL_STATUS:** `{status}`"", """", ""## 1. Frozen V1/V2/asset-audit boundary"", ""The frozen asset audit remains authoritative: V1 has 32 joint RGB/depth failures caused by direct `mesh.ply` geometry-coverage gaps; frame_0034 is a separate sparse, dark RGB-only view. V3 is `NEW_PREQUALIFIED_REPLICA_RENDER_PROTOCOL_V3`, never a repaired, cleaned, filtered, or republished V1 dataset. It does not delete V1 failures."", """", ""## 2. A",Replica,computed_in_threshold_version_history.json,False,INTEGRITY_HARD_GATE,True,retain_as_integrity_gate,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00095,coverage,accepted_target_count / target_count,PROJECT_DEFINED_METRIC,0.1,ratio,>=,SOFTWARE_NUMERICAL_TOLERANCE,tum_tuned_surface_geometry_ablation_v1,9256d24ae1806cc0b2e54cb870fa24517f7c9cef,reproduction/cross_dataset/tum_tuned_surface_geometry_ablation_v1/build_tum_surface_targets.py,38,valid_inner = valid_neighbors & continuous & np.isfinite(normal_inner).all(axis=-1) & (np.abs(factor_inner) >= 0.10),TUM,computed_in_threshold_version_history.json,False,INTEGRITY_HARD_GATE,True,retain_as_integrity_gate,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00096,coverage,accepted_target_count / target_count,PROJECT_DEFINED_METRIC,0.100699869792,ratio,>=,PROJECT_HEURISTIC,replica_rgbd_v3_render_validate_publish_v1,c5d7e3899a98247407f4135234b75bfbcf75bb4c,reproduction/cross_dataset/replica_rgbd_v3_render_validate_publish_v1/replica_rgbd_v3_dataset_identity.json,11,"""minimum_depth_coverage"": 0.10069986979166666,",Replica,computed_in_threshold_version_history.json,True,LEGACY_UNCALIBRATED_HARD_GATE,False,downgrade_to_descriptive_or_conditionally_calibrated,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00097,coverage,accepted_target_count / target_count,PROJECT_DEFINED_METRIC,0.15,ratio,<=,PROJECT_HEURISTIC,arkitscenes_spatial_group_split_contract_v2,9f068e1708e7422e3e53c01c96fa29242be35f0a,reproduction/cross_dataset/arkitscenes_spatial_group_split_contract_v2/reconstruct_arkitscenes_v1_group_registry.py,39,"validation = {""status"": ""V1_GROUP_RECONSTRUCTION_PASS"" if valid else ""BLOCKED_BY_ARKITSCENES_V1_GROUP_RECONSTRUCTION_MISMATCH"", ""video_id"": args.video_id, ""keyframe_count"": len(keyframes), ""group_count"": len(groups), ""group_sizes_hash_order"": sizes, ""joined_manifest_sha256"": sha256_file(joined), ""v1_contract_group_sizes"": contract[""group_sizes""], ""registry_sha256"": sha256_file(destination / ""arkitscenes_v1_group_registry.json""), ""registry_tree_sha256"": tree_sha256(destination, [""arkitscenes_v1_g",ARKitScenes,computed_in_threshold_version_history.json,True,LEGACY_UNCALIBRATED_HARD_GATE,False,downgrade_to_descriptive_or_conditionally_calibrated,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00098,coverage,accepted_target_count / target_count,PROJECT_DEFINED_METRIC,0.2,ratio,>=,PROJECT_HEURISTIC,arkitscenes_depth_confidence_p99_tail_audit_v1,a35ec170aba60de821ecbad56642f092c70df792,reproduction/cross_dataset/arkitscenes_depth_confidence_p99_tail_audit_v1/AUDIT_ARKITSCENES_DEPTH_CONFIDENCE_ALIGNMENT_AND_P99_TAIL_V1.md,29,"Supervision for M1/M2: global retention >= 0.30; at least 90% of TRAIN frames have at least `max(1024, 0.05*M0)` valid pixels; each of eight TRAIN groups has at least 10 supported frames and retention >= 0.20; longest unsupported run <= 5; any zero-valid frame requires independently proven official SplaTAM compatibility.",ARKitScenes,computed_in_threshold_version_history.json,True,LEGACY_UNCALIBRATED_HARD_GATE,False,downgrade_to_descriptive_or_conditionally_calibrated,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00099,coverage,accepted_target_count / target_count,PROJECT_DEFINED_METRIC,0.2,ratio,<=,SOFTWARE_NUMERICAL_TOLERANCE,arkitscenes_splatam_m1_learned_map_qualification_v1,26695aed7dec199c40ef7977e1885fdc2d2ecca1,reproduction/cross_dataset/arkitscenes_splatam_m1_learned_map_qualification_v1/PROTOCOL_RESUME_ARKITSCENES_SPLATAM_M1_SMOKE_AND_LEARNED_MAP_QUALIFICATION_V1.md,19,"- Primary confidence>=1 depth gates: coverage>=0.95, AbsRel<=0.20, delta1>=0.75, median predicted/GT ratio in [0.80,1.25], and zero nonfinite values.",ARKitScenes,computed_in_threshold_version_history.json,False,INTEGRITY_HARD_GATE,True,retain_as_integrity_gate,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00100,coverage,accepted_target_count / target_count,PROJECT_DEFINED_METRIC,0.25,ratio,>=,PROJECT_HEURISTIC,arkitscenes_depth_confidence_p99_tail_audit_v1,a35ec170aba60de821ecbad56642f092c70df792,reproduction/cross_dataset/arkitscenes_depth_confidence_p99_tail_audit_v1/audit_tail_spatial_temporal_causes.py,113,elif supported / valid >= 0.25:,ARKitScenes,computed_in_threshold_version_history.json,True,LEGACY_UNCALIBRATED_HARD_GATE,False,downgrade_to_descriptive_or_conditionally_calibrated,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00101,coverage,accepted_target_count / target_count,PROJECT_DEFINED_METRIC,0.3,ratio,>=,PROJECT_HEURISTIC,arkitscenes_depth_confidence_p99_tail_audit_v1,a35ec170aba60de821ecbad56642f092c70df792,reproduction/cross_dataset/arkitscenes_depth_confidence_p99_tail_audit_v1/AUDIT_ARKITSCENES_DEPTH_CONFIDENCE_ALIGNMENT_AND_P99_TAIL_V1.md,29,"Supervision for M1/M2: global retention >= 0.30; at least 90% of TRAIN frames have at least `max(1024, 0.05*M0)` valid pixels; each of eight TRAIN groups has at least 10 supported frames and retention >= 0.20; longest unsupported run <= 5; any zero-valid frame requires independently proven official SplaTAM compatibility.",ARKitScenes,computed_in_threshold_version_history.json,True,LEGACY_UNCALIBRATED_HARD_GATE,False,downgrade_to_descriptive_or_conditionally_calibrated,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00102,coverage,accepted_target_count / target_count,PROJECT_DEFINED_METRIC,0.3,ratio,>,SOFTWARE_NUMERICAL_TOLERANCE,arkitscenes_depth_confidence_p99_tail_audit_v1,a35ec170aba60de821ecbad56642f092c70df792,reproduction/cross_dataset/arkitscenes_depth_confidence_p99_tail_audit_v1/REPORT_AUDIT_ARKITSCENES_DEPTH_CONFIDENCE_ALIGNMENT_AND_P99_TAIL_V1.md,9,"No M0/M1/M2 metric-depth input contract qualifies under the frozen combined geometry and supervision gates. M0 retains adequate supervision but fails p99 (`0.482769 m > 0.30 m`). M1 and M2 pass the unchanged geometry gates, but both fail the preregistered group-support contract because frozen TRAIN groups 3, 6, and 11 contain only 1, 2, and 9 frames respectively, making the required minimum of 10 supported frames arithmetically impossible. M1/M2 also contain 2/4 zero-valid frames, and official S",ARKitScenes,computed_in_threshold_version_history.json,False,INTEGRITY_HARD_GATE,True,retain_as_integrity_gate,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00103,coverage,accepted_target_count / target_count,PROJECT_DEFINED_METRIC,0.3,ratio,>,SOFTWARE_NUMERICAL_TOLERANCE,arkitscenes_depth_confidence_p99_tail_audit_v1,a35ec170aba60de821ecbad56642f092c70df792,reproduction/cross_dataset/arkitscenes_depth_confidence_p99_tail_audit_v1/finalize_audit.py,108,"No M0/M1/M2 metric-depth input contract qualifies under the frozen combined geometry and supervision gates. M0 retains adequate supervision but fails p99 (`{m0['p99_m']:.6f} m > 0.30 m`). M1 and M2 pass the unchanged geometry gates, but both fail the preregistered group-support contract because frozen TRAIN groups 3, 6, and 11 contain only 1, 2, and 9 frames respectively, making the required minimum of 10 supported frames arithmetically impossible. M1/M2 also contain 2/4 zero-valid frames, and o",ARKitScenes,computed_in_threshold_version_history.json,False,INTEGRITY_HARD_GATE,True,retain_as_integrity_gate,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
